2018/9/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/25,0,2,0,6,3,0,0,1,1,3,0,0,0,0,0,0,2,4,0,0,3,0,0,1,0,1,0,0
2018/9/26,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018/9/27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2018/9/28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/9/29,0,0,0,0.5,0.17,0,0,1.33,0,0,0,0,0,0,0,0,0.33,0.17,0.17,0,0.67,0,0,0,0,0,0,0
2018/9/30,0,0,0,1,0.33,0,0,1.67,0,0,0,0,0,0,0,0,0.67,0.33,0.33,0,1.33,0,0,0,0,0,0,0
2018/10/1,0,0,0,1.5,0.5,0,0,2,0,0,0,0,0,0,0,0,1,0.5,0.5,0,2,0,0,0,0,0,0,0
2018/10/2,0,0,0,2,0.67,0,0,2.33,0,0,0,0,0,0,0,0,1.33,0.67,0.67,0,2.67,0,0,0,0,0,0,0
2018/10/3,0,0,0,2.5,0.83,0,0,2.67,0,0,0,0,0,0,0,0,1.67,0.83,0.83,0,3.33,0,0,0,0,0,0,0
2018/10/4,0,0,0,3,1,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0
